timestamp,movement,mv_confidence,correctness_label,correctness_confidence
2026-06-03T22:51:55.612127,Tangkisan Kanan,0.4102,Benar,0.5
2026-06-03T22:51:56.160201,Tangkisan Kanan,0.4198,Benar,0.5
2026-06-03T22:51:56.704545,Tangkisan Kanan,0.4198,Benar,0.5
2026-06-03T22:51:57.253394,Tangkisan Kanan,0.4222,Benar,0.5
2026-06-03T22:51:57.798285,Tangkisan Kanan,0.4742,Benar,0.5
2026-06-03T22:52:09.763850,Jep Kanan,0.4548,Salah,0.796
2026-06-03T22:52:11.397262,Kombinasi Kanan,0.4734,Benar,0.8675
2026-06-03T22:52:11.945601,Tangkisan Kanan,0.4061,Benar,0.5
2026-06-03T22:52:12.487002,Tangkisan Kanan,0.4127,Benar,0.5
2026-06-03T22:52:13.033758,Tangkisan Kanan,0.4115,Benar,0.5
2026-06-03T22:52:13.573587,Tangkisan Kanan,0.4153,Benar,0.5
2026-06-03T22:52:14.122673,Tangkisan Kanan,0.4169,Benar,0.5
2026-06-03T22:52:14.673953,Tangkisan Kanan,0.4127,Benar,0.5
2026-06-03T22:52:15.213652,Tangkisan Kanan,0.4128,Benar,0.5
2026-06-03T22:52:15.756142,Tangkisan Kanan,0.4128,Benar,0.5
2026-06-03T22:52:16.299900,Tangkisan Kanan,0.433,Benar,0.5
2026-06-03T22:52:16.849501,Tangkisan Kanan,0.4386,Benar,0.5
2026-06-03T22:52:17.392959,Tangkisan Kanan,0.4386,Benar,0.5
2026-06-03T22:52:32.079945,Tangkisan Kiri,0.4801,Benar,0.8222
2026-06-03T22:52:32.620927,Tangkisan Kiri,0.4904,Benar,0.8222
2026-06-03T22:52:33.161078,Kombinasi Kiri,0.4455,Benar,0.9943
2026-06-03T22:52:33.704965,Kombinasi Kiri,0.4455,Benar,0.9943
2026-06-03T22:52:34.249199,Kombinasi Kiri,0.4455,Benar,0.9943
2026-06-03T22:52:35.339348,Kombinasi Kanan,0.4664,Benar,0.8138
2026-06-03T22:52:35.883614,Kombinasi Kanan,0.4824,Benar,0.9706
2026-06-03T22:52:36.421245,Kombinasi Kanan,0.4822,Benar,0.9723
2026-06-03T22:52:36.967296,Kombinasi Kanan,0.4122,Benar,0.9823
2026-06-03T22:53:12.882531,Jep Kanan,0.4093,Benar,0.7925
